database_id,scale_factor,query_id,start,shuffled_mb,cpu_time,data_scanned
8,7,8,2772689,2.201,2492,107.62
5,3,15,2772689,17.668,128,41.034
8,7,1,2772794,0.0,5574,2132.529
3,1,7,2773142,0.572,144,38.813
8,7,12,2773406,0.0,260,29.842
8,7,19,2773575,17.222,785,60.906
8,7,1,2774021,0.0,5574,2132.529
8,7,12,2774038,0.0,260,29.842
8,7,14,2774071,11.989,170,89.356
8,7,8,2774365,2.201,2492,107.62
16,85,17,2774618,2.856,27792,56.264
19,356,16,2775521,2833.03,91648,8219.644
8,7,6,2775720,0.0,64,27.436
8,7,16,2775754,56.402,911,161.991
3,1,4,2776089,0.0,245,16.198
3,1,18,2776566,0.006,957,233.757
5,3,14,2776744,5.138,73,38.296
8,7,6,2777084,0.0,64,27.436
1,1,2,2777134,0.135,87,0.507
8,7,7,2777590,4.006,1004,271.691
3,1,2,2777768,0.135,87,0.507
3,1,4,2778190,0.0,245,16.198
5,3,21,2779388,0.172,2021,392.28
8,7,14,2780298,11.989,170,89.356
8,7,22,2780521,14.383,530,151.556
3,1,19,2780864,2.46,112,8.701
8,7,17,2781103,0.236,1186,2.432
15,59,13,2781178,1069.398,79260,2840.471
8,7,14,2781494,11.989,170,89.356
5,3,5,2782097,3.202,708,89.624
8,7,4,2782432,0.0,1712,113.389
8,7,3,2783600,1.602,1590,914.741
5,3,15,2784024,17.668,128,41.034
8,7,1,2785562,0.0,5574,2132.529
8,7,12,2785666,0.0,260,29.842
8,7,3,2787362,1.602,1590,914.741
2,1,9,2787470,1.194,507,45.703
3,1,5,2787803,1.067,236,29.875
8,7,18,2787908,0.039,6702,1636.302
8,7,7,2788041,4.006,1004,271.691
3,1,20,2788090,0.808,42,2.71
3,1,6,2788957,0.0,9,3.919
3,1,22,2788994,2.055,76,21.651
8,7,22,2789147,14.383,530,151.556
8,7,8,2789252,2.201,2492,107.62
3,1,21,2789254,0.057,674,130.76
8,7,3,2789364,1.602,1590,914.741
3,1,18,2789462,0.006,957,233.757
3,1,7,2789509,0.572,144,38.813
8,7,3,2789798,1.602,1590,914.741
8,7,9,2790098,8.361,3550,319.919
5,3,4,2790161,0.0,734,48.595
8,7,19,2790243,17.222,785,60.906
8,7,12,2790801,0.0,260,29.842
8,7,18,2790926,0.039,6702,1636.302
8,7,3,2791319,1.602,1590,914.741
3,1,9,2791319,1.194,507,45.703
13,31,20,2792441,25.053,1298,84.011
8,7,17,2792885,0.236,1186,2.432
8,7,2,2794402,0.948,608,3.55
8,7,22,2794842,14.383,530,151.556
15,59,11,2795066,96.045,1748,1345.388
8,7,11,2795315,11.395,207,159.622
8,7,11,2796269,11.395,207,159.622
15,59,1,2797343,0.003,46980,17974.17
8,7,5,2798085,7.471,1652,209.123
8,7,19,2798433,17.222,785,60.906
8,7,7,2798780,4.006,1004,271.691
8,7,11,2800902,11.395,207,159.622
8,7,10,2801674,75.715,2106,308.554
8,7,10,2803539,75.715,2106,308.554
8,7,13,2804171,126.878,9404,337.005
8,7,17,2804272,0.236,1186,2.432
15,59,14,2804897,101.051,1430,753.146
5,3,12,2805567,0.0,112,12.789
11,17,3,2805786,3.89,3861,2221.514
5,3,11,2806373,4.884,89,68.41
5,3,2,2806454,0.406,261,1.522
8,7,21,2808102,0.402,4716,915.321
19,356,10,2808150,4020.453,232325,30190.71
8,7,18,2808355,0.039,6702,1636.302
8,7,17,2808417,0.236,1186,2.432
3,1,5,2808805,1.067,236,29.875
8,7,8,2809826,2.201,2492,107.62
8,7,11,2810992,11.395,207,159.622
11,17,7,2811202,9.73,2441,659.822
3,1,2,2811240,0.135,87,0.507
8,7,12,2811635,0.0,260,29.842
8,7,12,2811882,0.0,260,29.842
8,7,21,2811933,0.402,4716,915.321
3,1,9,2812744,1.194,507,45.703
8,7,15,2812944,41.224,298,95.747
3,1,12,2813019,0.0,37,4.263
3,1,8,2813180,0.314,356,15.374
3,1,1,2814321,0.0,796,304.647
15,59,11,2816198,96.045,1748,1345.388
8,7,3,2816311,1.602,1590,914.741
16,85,20,2816880,69.442,11890,2247.486
15,59,15,2817007,347.462,2513,807.007
8,7,2,2817315,0.948,608,3.55
8,7,20,2817583,5.657,293,18.97
15,59,17,2817913,1.991,10000,20.498
3,1,2,2817937,0.135,87,0.507
8,7,18,2818808,0.039,6702,1636.302
3,1,2,2818985,0.135,87,0.507
5,3,2,2819002,0.406,261,1.522
8,7,21,2819735,0.402,4716,915.321
15,59,3,2819751,13.502,13400,7709.962
8,7,20,2820657,5.657,293,18.97
13,31,13,2820757,561.887,41645,1492.451
8,7,16,2822355,56.402,911,161.991
8,7,7,2822891,4.006,1004,271.691
2,1,22,2823680,2.055,76,21.651
13,31,7,2823967,17.743,4452,1203.205
8,7,3,2824006,1.602,1590,914.741
8,7,17,2824513,0.236,1186,2.432
3,1,17,2824741,0.034,169,0.347
12,23,16,2825115,185.322,2994,532.255
3,1,21,2825320,0.057,674,130.76
8,7,3,2826947,1.602,1590,914.741
8,7,22,2827302,14.383,530,151.556
8,7,18,2827759,0.039,6702,1636.302
8,7,20,2827924,5.657,293,18.97
3,1,22,2828027,2.055,76,21.651
8,7,9,2830269,8.361,3550,319.919
1,1,8,2831455,0.314,356,15.374
15,59,20,2832201,47.681,2470,159.892
8,7,1,2832959,0.0,5574,2132.529
8,7,10,2833136,75.715,2106,308.554
3,1,17,2833840,0.034,169,0.347
8,7,14,2835074,11.989,170,89.356
5,3,22,2837310,6.164,227,64.952
8,7,9,2837758,8.361,3550,319.919
8,7,9,2838408,8.361,3550,319.919
5,3,19,2841163,7.381,337,26.103
3,1,17,2842311,0.034,169,0.347
14,43,21,2842732,2.472,28970,5622.685
3,1,16,2842959,8.057,130,23.142
8,7,13,2844422,126.878,9404,337.005
13,31,4,2844701,0.001,7583,502.152
13,31,15,2844779,182.565,1320,424.021
15,59,12,2844801,0.0,2195,251.523
3,1,10,2844944,10.816,301,44.079
5,3,12,2845049,0.0,112,12.789
8,7,2,2846010,0.948,608,3.55
8,7,14,2846486,11.989,170,89.356
3,1,19,2846574,2.46,112,8.701
3,1,4,2846646,0.0,245,16.198
3,1,1,2846668,0.0,796,304.647
13,31,4,2846704,0.001,7583,502.152
8,7,20,2847072,5.657,293,18.97
15,59,9,2847724,70.471,29920,2696.462
15,59,1,2848377,0.003,46980,17974.17
3,1,3,2848696,0.229,227,130.677
8,7,7,2848763,4.006,1004,271.691
8,7,7,2849615,4.006,1004,271.691
3,1,19,2849712,2.46,112,8.701
8,7,18,2849775,0.039,6702,1636.302
12,23,13,2849806,416.884,30898,1107.302
13,31,19,2850042,76.268,3478,269.727
8,7,8,2850368,2.201,2492,107.62
3,1,10,2850859,10.816,301,44.079
8,7,11,2851162,11.395,207,159.622
13,31,8,2851602,9.748,11034,476.603
8,7,15,2851861,41.224,298,95.747
13,31,6,2852345,0.0,284,121.504
8,7,11,2852768,11.395,207,159.622
8,7,8,2853302,2.201,2492,107.62
14,43,21,2853458,2.472,28970,5622.685
5,3,22,2854133,6.164,227,64.952
15,59,5,2855076,62.969,13920,1762.612
8,7,19,2855770,17.222,785,60.906
8,7,14,2856383,11.989,170,89.356
8,7,16,2856533,56.402,911,161.991
8,7,9,2856549,8.361,3550,319.919
8,7,22,2857529,14.383,530,151.556
3,1,17,2858585,0.034,169,0.347
2,1,1,2859840,0.0,796,304.647
3,1,16,2860373,8.057,130,23.142
10,13,9,2861447,15.528,6593,594.136
5,3,15,2863264,17.668,128,41.034
3,1,2,2863318,0.135,87,0.507
8,7,17,2864150,0.236,1186,2.432
8,7,16,2864476,56.402,911,161.991
15,59,14,2864485,101.051,1430,753.146
16,85,16,2865132,682.043,16420,1962.735
8,7,8,2865751,2.201,2492,107.62
8,7,21,2866230,0.402,4716,915.321
19,356,6,2866971,0.0,62000,1395.797
8,7,22,2867785,14.383,530,151.556
3,1,12,2867960,0.0,37,4.263
9,10,11,2868403,16.279,296,228.032
8,7,2,2868468,0.948,608,3.55
5,3,7,2869820,1.717,431,116.439
8,7,6,2869994,0.0,64,27.436
19,356,19,2870143,875.681,130787,4303.118
3,1,18,2870227,0.006,957,233.757
8,7,13,2870440,126.878,9404,337.005
8,7,11,2870658,11.395,207,159.622
1,1,5,2870860,1.067,236,29.875
8,7,12,2870944,0.0,260,29.842
8,7,16,2871030,56.402,911,161.991
8,7,22,2871074,14.383,530,151.556
5,3,9,2871200,3.583,1521,137.108
8,7,18,2871786,0.039,6702,1636.302
8,7,5,2874714,7.471,1652,209.123
8,7,5,2874787,7.471,1652,209.123
8,7,15,2875416,41.224,298,95.747
3,1,4,2875560,0.0,245,16.198
8,7,1,2875599,0.0,5574,2132.529
8,7,9,2876018,8.361,3550,319.919
8,7,5,2876097,7.471,1652,209.123
13,31,7,2876251,17.743,4452,1203.205
8,7,17,2876297,0.236,1186,2.432
8,7,12,2877021,0.0,260,29.842
8,7,6,2877796,0.0,64,27.436
3,1,19,2877813,2.46,112,8.701
3,1,11,2877826,1.628,30,22.803
5,3,12,2878453,0.0,112,12.789
8,7,18,2878653,0.039,6702,1636.302
11,17,9,2879509,20.305,8621,776.947
3,1,8,2879690,0.314,356,15.374
8,7,14,2880054,11.989,170,89.356
8,7,1,2881390,0.0,5574,2132.529
3,1,14,2881554,1.713,24,12.765
8,7,21,2881623,0.402,4716,915.321
8,7,1,2881973,0.0,5574,2132.529
8,7,8,2882126,2.201,2492,107.62
8,7,5,2882541,7.471,1652,209.123
8,7,18,2883022,0.039,6702,1636.302
3,1,11,2883104,1.628,30,22.803
8,7,3,2883950,1.602,1590,914.741
3,1,17,2884025,0.034,169,0.347
8,7,4,2884189,0.0,1712,113.389
3,1,20,2884275,0.808,42,2.71
8,7,2,2884850,0.948,608,3.55
8,7,3,2884866,1.602,1590,914.741
8,7,9,2884881,8.361,3550,319.919
16,85,8,2885159,30.064,45000,535.107
8,7,3,2885864,1.602,1590,914.741
3,1,21,2885872,0.057,674,130.76
5,3,5,2886638,3.202,708,89.624
8,7,9,2887121,8.361,3550,319.919
3,1,9,2888808,1.194,507,45.703
5,3,17,2888822,0.101,508,1.042
19,356,21,2889117,25.233,323795,74617.533
3,1,13,2889882,18.125,1343,48.144
8,7,11,2890002,11.395,207,159.622
5,3,5,2891679,3.202,708,89.624
13,31,10,2892899,335.308,9326,1366.452
15,59,21,2892950,3.392,39750,7714.847
3,1,15,2893382,5.889,43,13.678
15,59,20,2893674,47.681,2470,159.892
3,1,15,2894519,5.889,43,13.678
13,31,16,2894592,249.782,4035,717.388
8,7,2,2895753,0.948,608,3.55
11,17,15,2896583,100.116,724,232.527
8,7,8,2896584,2.201,2492,107.62
8,7,11,2897422,11.395,207,159.622
14,43,18,2898097,0.241,41168,10051.568
3,1,16,2901006,8.057,130,23.142
8,7,17,2901294,0.236,1186,2.432
8,7,10,2901515,75.715,2106,308.554
15,59,11,2901546,96.045,1748,1345.388
3,1,3,2902175,0.229,227,130.677
3,1,12,2903183,0.0,37,4.263
5,3,18,2903333,0.017,2872,701.272
8,7,8,2903724,2.201,2492,107.62
8,7,17,2904534,0.236,1186,2.432
8,7,11,2904818,11.395,207,159.622
3,1,14,2904819,1.713,24,12.765
3,1,18,2904889,0.006,957,233.757
9,10,7,2905960,5.723,1436,388.131
8,7,9,2906188,8.361,3550,319.919
8,7,13,2906515,126.878,9404,337.005
8,7,17,2907160,0.236,1186,2.432
3,1,1,2908776,0.0,796,304.647
8,7,17,2908929,0.236,1186,2.432
2,1,15,2909780,5.889,43,13.678
3,1,14,2909871,1.713,24,12.765
3,1,18,2910953,0.006,957,233.757
13,31,8,2911117,9.748,11034,476.603
15,59,1,2911957,0.003,46980,17974.17
8,7,10,2912625,75.715,2106,308.554
15,59,20,2913948,47.681,2470,159.892
8,7,12,2914108,0.0,260,29.842
12,23,2,2914890,3.116,1997,11.665
15,59,1,2914995,0.003,46980,17974.17
3,1,10,2916324,10.816,301,44.079
8,7,22,2917077,14.383,530,151.556
8,7,15,2917442,41.224,298,95.747
8,7,9,2917595,8.361,3550,319.919
15,59,15,2917821,347.462,2513,807.007
3,1,5,2917906,1.067,236,29.875
3,1,1,2917950,0.0,796,304.647
12,23,13,2918924,416.884,30898,1107.302
13,31,9,2919046,37.027,15721,1416.785
8,7,21,2919304,0.402,4716,915.321
8,7,13,2919588,126.878,9404,337.005
8,7,11,2919753,11.395,207,159.622
19,356,2,2920109,48.341,35924,251.916
8,7,4,2920795,0.0,1712,113.389
8,7,21,2920942,0.402,4716,915.321
8,7,2,2921260,0.948,608,3.55
8,7,12,2922193,0.0,260,29.842
8,7,8,2922670,2.201,2492,107.62
8,7,6,2922747,0.0,64,27.436
8,7,7,2923180,4.006,1004,271.691
8,7,22,2923405,14.383,530,151.556
8,7,19,2923586,17.222,785,60.906
14,43,12,2924078,0.0,1600,183.313
11,17,8,2924082,5.345,6051,261.363
5,3,5,2924094,3.202,708,89.624
5,3,2,2924979,0.406,261,1.522
3,1,8,2925814,0.314,356,15.374
3,1,21,2927268,0.057,674,130.76
5,3,12,2927859,0.0,112,12.789
8,7,6,2928030,0.0,64,27.436
8,7,16,2928305,56.402,911,161.991
8,7,13,2928501,126.878,9404,337.005
15,59,16,2928995,475.391,7680,1365.351
8,7,16,2929089,56.402,911,161.991
3,1,19,2929135,2.46,112,8.701
8,7,11,2929262,11.395,207,159.622
5,3,5,2929451,3.202,708,89.624
8,7,12,2929604,0.0,260,29.842
8,7,18,2930492,0.039,6702,1636.302
3,1,22,2930834,2.055,76,21.651
8,7,14,2931317,11.989,170,89.356
16,85,20,2932772,69.442,11890,2247.486
8,7,12,2933547,0.0,260,29.842
3,1,2,2933779,0.135,87,0.507
3,1,8,2934664,0.314,356,15.374
3,1,22,2934934,2.055,76,21.651
8,7,22,2935246,14.383,530,151.556
5,3,19,2936405,7.381,337,26.103
8,7,12,2936549,0.0,260,29.842
3,1,13,2936682,18.125,1343,48.144
5,3,9,2936777,3.583,1521,137.108
8,7,2,2936804,0.948,608,3.55
8,7,6,2937256,0.0,64,27.436
3,1,22,2937256,2.055,76,21.651
8,7,22,2937663,14.383,530,151.556
2,1,17,2937742,0.034,169,0.347
15,59,9,2937766,70.471,29920,2696.462
8,7,11,2939395,11.395,207,159.622
8,7,16,2940514,56.402,911,161.991
15,59,15,2941349,347.462,2513,807.007
5,3,18,2941452,0.017,2872,701.272
8,7,9,2941897,8.361,3550,319.919
3,1,18,2943774,0.006,957,233.757
3,1,5,2945059,1.067,236,29.875
15,59,19,2945145,145.156,6620,513.352
8,7,13,2947128,126.878,9404,337.005
8,7,6,2947396,0.0,64,27.436
13,31,12,2947476,0.0,1153,132.156
15,59,12,2947660,0.0,2195,251.523
3,1,19,2948024,2.46,112,8.701
8,7,12,2948283,0.0,260,29.842
8,7,9,2949586,8.361,3550,319.919
8,7,17,2951045,0.236,1186,2.432
8,7,12,2951809,0.0,260,29.842
8,7,14,2952354,11.989,170,89.356
15,59,15,2952479,347.462,2513,807.007
3,1,6,2953666,0.0,9,3.919
15,59,1,2953899,0.003,46980,17974.17
15,59,12,2954395,0.0,2195,251.523
3,1,19,2954834,2.46,112,8.701
8,7,20,2955792,5.657,293,18.97
8,7,18,2955939,0.039,6702,1636.302
15,59,2,2956122,7.994,5124,29.924
8,7,16,2956766,56.402,911,161.991
8,7,18,2956852,0.039,6702,1636.302
16,85,11,2958216,124.906,1797,1776.176
5,3,6,2958764,0.0,27,11.758
14,43,20,2958897,34.751,1800,116.531
13,31,18,2959387,0.174,29680,7246.48
5,3,19,2959934,7.381,337,26.103
8,7,18,2960088,0.039,6702,1636.302
3,1,7,2960518,0.572,144,38.813
8,7,17,2961028,0.236,1186,2.432
8,7,10,2962253,75.715,2106,308.554
15,59,19,2964693,145.156,6620,513.352
11,17,11,2965058,27.674,504,387.654
8,7,17,2965075,0.236,1186,2.432
13,31,17,2965913,1.046,5254,10.77
3,1,1,2967049,0.0,796,304.647
8,7,13,2967287,126.878,9404,337.005
5,3,15,2967532,17.668,128,41.034
8,7,3,2968187,1.602,1590,914.741
8,7,8,2971216,2.201,2492,107.62
8,7,15,2972147,41.224,298,95.747
12,23,8,2972236,7.232,8186,353.609
8,7,7,2972274,4.006,1004,271.691
3,1,3,2973071,0.229,227,130.677
8,7,12,2973546,0.0,260,29.842
3,1,8,2973867,0.314,356,15.374
3,1,11,2975460,1.628,30,22.803
3,1,18,2976662,0.006,957,233.757
15,59,21,2977166,3.392,39750,7714.847
3,1,16,2979028,8.057,130,23.142
3,1,7,2979098,0.572,144,38.813
19,356,5,2979206,290.263,230156,54525.433
8,7,15,2982648,41.224,298,95.747
8,7,22,2984070,14.383,530,151.556
8,7,6,2984758,0.0,64,27.436
8,7,15,2985201,41.224,298,95.747
15,59,6,2985771,0.0,540,231.25
8,7,4,2986624,0.0,1712,113.389
8,7,4,2986790,0.0,1712,113.389
8,7,22,2986987,14.383,530,151.556
8,7,5,2987052,7.471,1652,209.123
10,13,12,2988259,0.0,484,55.42
8,7,16,2988625,56.402,911,161.991
8,7,5,2989265,7.471,1652,209.123
5,3,12,2989466,0.0,112,12.789
13,31,15,2989683,182.565,1320,424.021
8,7,4,2992046,0.0,1712,113.389
15,59,3,2992215,13.502,13400,7709.962
8,7,4,2992272,0.0,1712,113.389
8,7,9,2993348,8.361,3550,319.919
8,7,17,2993836,0.236,1186,2.432
7,5,20,2994351,4.041,209,13.55
8,7,4,2994366,0.0,1712,113.389
5,3,14,2994401,5.138,73,38.296
15,59,20,2994642,47.681,2470,159.892
8,7,12,2995688,0.0,260,29.842
11,17,11,2995731,27.674,504,387.654
3,1,21,2997086,0.057,674,130.76
8,7,13,2998042,126.878,9404,337.005
13,31,5,2998593,33.085,7314,926.118
15,59,3,3000691,13.502,13400,7709.962
13,31,5,3000735,33.085,7314,926.118
5,3,16,3000961,24.172,391,69.425
9,10,19,3001176,24.603,1122,87.009
8,7,20,3001507,5.657,293,18.97
13,31,6,3001737,0.0,284,121.504
8,7,17,3002008,0.236,1186,2.432
3,1,9,3002383,1.194,507,45.703
13,31,22,3002498,63.696,2347,671.176
8,7,8,3002742,2.201,2492,107.62
8,7,6,3004821,0.0,64,27.436
8,7,2,3005557,0.948,608,3.55
8,7,19,3005740,17.222,785,60.906
13,31,8,3005885,9.748,11034,476.603
15,59,4,3008893,0.001,14433,955.709
2,1,5,3009555,1.067,236,29.875
5,3,9,3009584,3.583,1521,137.108
13,31,4,3010761,0.001,7583,502.152
5,3,1,3013176,0.0,2389,913.941
13,31,10,3013251,335.308,9326,1366.452
12,23,9,3014080,27.472,11664,1051.163
3,1,21,3014901,0.057,674,130.76
3,1,7,3015422,0.572,144,38.813
11,17,21,3017528,0.977,11453,2222.922
3,1,13,3018275,18.125,1343,48.144
15,59,4,3019585,0.001,14433,955.709
8,7,12,3020305,0.0,260,29.842
13,31,14,3020553,53.095,751,395.721
16,85,4,3022803,0.001,23167,1482.476
15,59,19,3023856,145.156,6620,513.352
8,7,14,3024277,11.989,170,89.356
8,7,17,3024496,0.236,1186,2.432
8,7,12,3024971,0.0,260,29.842
19,356,20,3025016,499.0,98900,15789.0
15,59,13,3025830,1069.398,79260,2840.471
8,7,11,3026017,11.395,207,159.622
5,3,15,3026765,17.668,128,41.034
15,59,8,3027233,18.552,21000,907.084
15,59,22,3027613,121.228,4467,1277.399
11,17,16,3027713,136.977,2213,393.406
13,31,20,3027990,25.053,1298,84.011
13,31,9,3028607,37.027,15721,1416.785
8,7,12,3029872,0.0,260,29.842
15,59,2,3029956,7.994,5124,29.924
5,3,6,3031050,0.0,27,11.758
12,23,11,3034276,37.441,681,524.473
3,1,13,3034701,18.125,1343,48.144
8,7,14,3034798,11.989,170,89.356
16,85,7,3036020,48.66,22433,6194.08
2,1,2,3036088,0.135,87,0.507
5,3,8,3036947,0.943,1068,46.123
3,1,10,3037724,10.816,301,44.079
8,7,21,3038702,0.402,4716,915.321
3,1,11,3039027,1.628,30,22.803
8,7,13,3039856,126.878,9404,337.005
5,3,19,3040174,7.381,337,26.103
3,1,1,3040286,0.0,796,304.647
8,7,16,3040541,56.402,911,161.991
3,1,4,3041182,0.0,245,16.198
8,7,10,3041581,75.715,2106,308.554
8,7,4,3041687,0.0,1712,113.389
5,3,1,3042652,0.0,2389,913.941
7,5,11,3042743,8.139,148,114.016
8,7,9,3043528,8.361,3550,319.919
3,1,17,3043886,0.034,169,0.347
8,7,22,3043983,14.383,530,151.556
5,3,1,3044191,0.0,2389,913.941
8,7,12,3045756,0.0,260,29.842
8,7,11,3046306,11.395,207,159.622
8,7,18,3046526,0.039,6702,1636.302
5,3,2,3046962,0.406,261,1.522
8,7,13,3047461,126.878,9404,337.005
8,7,1,3048064,0.0,5574,2132.529
8,7,19,3049676,17.222,785,60.906
3,1,1,3049917,0.0,796,304.647
8,7,2,3050087,0.948,608,3.55
8,7,10,3050322,75.715,2106,308.554
8,7,6,3051032,0.0,64,27.436
8,7,12,3051349,0.0,260,29.842
8,7,21,3053299,0.402,4716,915.321
8,7,20,3056112,5.657,293,18.97
19,356,14,3056696,609.856,38872,4619.688
3,1,3,3058333,0.229,227,130.677
8,7,19,3058432,17.222,785,60.906
13,31,18,3060738,0.174,29680,7246.48
8,7,7,3062082,4.006,1004,271.691
15,59,13,3063934,1069.398,79260,2840.471
3,1,6,3064067,0.0,9,3.919
2,1,4,3064378,0.0,245,16.198
5,3,5,3064501,3.202,708,89.624
5,3,2,3064565,0.406,261,1.522
15,59,20,3064932,47.681,2470,159.892
8,7,18,3066012,0.039,6702,1636.302
15,59,12,3066915,0.0,2195,251.523
15,59,7,3067502,33.768,8473,2289.97
3,1,11,3071236,1.628,30,22.803
3,1,15,3072348,5.889,43,13.678
15,59,19,3073018,145.156,6620,513.352
5,3,4,3073168,0.0,734,48.595
19,356,11,3073952,443.837,29853,6479.076
5,3,21,3075165,0.172,2021,392.28
12,23,13,3076821,416.884,30898,1107.302
16,85,9,3078096,101.538,53487,3834.555
3,1,3,3078481,0.229,227,130.677
8,7,3,3078608,1.602,1590,914.741
19,356,18,3080397,1.989,492520,83216.188
8,7,19,3080873,17.222,785,60.906
8,7,13,3080874,126.878,9404,337.005
3,1,5,3081582,1.067,236,29.875
7,5,22,3082745,10.274,379,108.254
8,7,9,3084289,8.361,3550,319.919
15,59,4,3086781,0.001,14433,955.709
8,7,1,3096113,0.0,5574,2132.529
3,1,8,3096705,0.314,356,15.374
3,1,21,3097141,0.057,674,130.76
8,7,18,3097747,0.039,6702,1636.302
15,59,6,3098056,0.0,540,231.25
8,7,11,3098180,11.395,207,159.622
8,7,12,3099752,0.0,260,29.842
16,85,19,3100057,209.18,15220,736.75
15,59,3,3100121,13.502,13400,7709.962
5,3,6,3100428,0.0,27,11.758
8,7,4,3101848,0.0,1712,113.389
7,5,5,3104201,5.336,1180,149.374
8,7,13,3106681,126.878,9404,337.005
15,59,7,3107450,33.768,8473,2289.97
8,7,10,3108778,75.715,2106,308.554
13,31,1,3108974,0.002,24684,9444.055
8,7,3,3109056,1.602,1590,914.741
8,7,2,3110299,0.948,608,3.55
19,356,19,3110748,875.681,130787,4303.118
8,7,13,3111493,126.878,9404,337.005
3,1,17,3111681,0.034,169,0.347
15,59,13,3111716,1069.398,79260,2840.471
15,59,11,3114761,96.045,1748,1345.388
3,1,10,3115147,10.816,301,44.079
11,17,21,3116258,0.977,11453,2222.922
8,7,2,3116293,0.948,608,3.55
8,7,9,3117056,8.361,3550,319.919
15,59,16,3117341,475.391,7680,1365.351
5,3,1,3117615,0.0,2389,913.941
8,7,19,3119932,17.222,785,60.906
8,7,5,3120635,7.471,1652,209.123
8,7,10,3122151,75.715,2106,308.554
15,59,21,3123368,3.392,39750,7714.847
3,1,17,3124152,0.034,169,0.347
13,31,8,3124729,9.748,11034,476.603
15,59,6,3126145,0.0,540,231.25
19,356,4,3126359,0.001,434247,36691.398
2,1,14,3127384,1.713,24,12.765
8,7,19,3127869,17.222,785,60.906
8,7,5,3128108,7.471,1652,209.123
8,7,11,3132027,11.395,207,159.622
11,17,21,3132715,0.977,11453,2222.922
8,7,3,3133252,1.602,1590,914.741
15,59,6,3134124,0.0,540,231.25
8,7,7,3134750,4.006,1004,271.691
13,31,12,3136476,0.0,1153,132.156
15,59,20,3136968,47.681,2470,159.892
3,1,4,3137130,0.0,245,16.198
13,31,13,3137206,561.887,41645,1492.451
15,59,14,3137229,101.051,1430,753.146
16,85,7,3137545,48.66,22433,6194.08
10,13,18,3137705,0.073,12446,3038.846
8,7,1,3137895,0.0,5574,2132.529
3,1,14,3138672,1.713,24,12.765
13,31,14,3139020,53.095,751,395.721
15,59,10,3140028,638.166,17750,2600.666
15,59,6,3140100,0.0,540,231.25
8,7,19,3140134,17.222,785,60.906
15,59,10,3141600,638.166,17750,2600.666
9,10,11,3143664,16.279,296,228.032
2,1,9,3144069,1.194,507,45.703
19,356,10,3146163,4020.453,232325,30190.71
3,1,7,3148884,0.572,144,38.813
8,7,13,3150549,126.878,9404,337.005
13,31,11,3150728,50.464,918,706.899
7,5,19,3150739,12.301,561,43.504
15,59,11,3154521,96.045,1748,1345.388
15,59,16,3155315,475.391,7680,1365.351
8,7,11,3158468,11.395,207,159.622
15,59,10,3159376,638.166,17750,2600.666
5,3,3,3161015,0.687,681,392.032
13,31,22,3164375,63.696,2347,671.176
8,7,14,3165396,11.989,170,89.356
13,31,20,3165712,25.053,1298,84.011
8,7,15,3168041,41.224,298,95.747
7,5,21,3168119,0.287,3369,653.801
8,7,14,3169340,11.989,170,89.356
8,7,20,3170062,5.657,293,18.97
5,3,15,3170138,17.668,128,41.034
14,43,1,3170224,0.002,34240,13099.819
13,31,17,3170757,1.046,5254,10.77
8,7,5,3170840,7.471,1652,209.123
15,59,11,3171072,96.045,1748,1345.388
2,1,10,3173987,10.816,301,44.079
19,356,17,3174607,42.174,229128,285.369
15,59,4,3174666,0.001,14433,955.709
3,1,2,3175014,0.135,87,0.507
8,7,16,3175090,56.402,911,161.991
8,7,20,3175359,5.657,293,18.97
19,356,11,3175442,443.837,29853,6479.076
8,7,22,3175544,14.383,530,151.556
3,1,15,3175845,5.889,43,13.678
3,1,7,3176011,0.572,144,38.813
5,3,17,3176477,0.101,508,1.042
3,1,20,3176806,0.808,42,2.71
8,7,16,3177150,56.402,911,161.991
8,7,4,3177596,0.0,1712,113.389
8,7,14,3178075,11.989,170,89.356
3,1,6,3178246,0.0,9,3.919
3,1,20,3178344,0.808,42,2.71
3,1,9,3178640,1.194,507,45.703
8,7,8,3179033,2.201,2492,107.62
13,31,9,3179257,37.027,15721,1416.785
8,7,17,3179288,0.236,1186,2.432
8,7,11,3179427,11.395,207,159.622
5,3,6,3179900,0.0,27,11.758
8,7,20,3181406,5.657,293,18.97
15,59,6,3182146,0.0,540,231.25
8,7,6,3182717,0.0,64,27.436
15,59,15,3183447,347.462,2513,807.007
8,7,12,3183523,0.0,260,29.842
8,7,3,3183857,1.602,1590,914.741
8,7,12,3184530,0.0,260,29.842
8,7,10,3185842,75.715,2106,308.554
3,1,17,3186115,0.034,169,0.347
9,10,12,3186747,0.0,372,42.631
5,3,12,3187340,0.0,112,12.789
8,7,13,3187485,126.878,9404,337.005
8,7,22,3187813,14.383,530,151.556
15,59,18,3188235,0.331,56487,13791.687
8,7,20,3188324,5.657,293,18.97
11,17,8,3188581,5.345,6051,261.363
8,7,15,3191736,41.224,298,95.747
8,7,4,3192016,0.0,1712,113.389
8,7,19,3193161,17.222,785,60.906
8,7,14,3194184,11.989,170,89.356
3,1,14,3197302,1.713,24,12.765
12,23,22,3197609,47.258,1741,497.969
3,1,3,3199230,0.229,227,130.677
8,7,16,3201571,56.402,911,161.991
3,1,18,3201893,0.006,957,233.757
5,3,5,3201920,3.202,708,89.624
